ROSHAN,无粉丝牌,-1,刘神流弊了
龙神插秧腰不痛,怼怼,7,6鸡我送银光帮
萌萌,怼怼,7,兄弟，你们也太小气了，这一把吃鸡我送100个虎粮
偷风,无粉丝牌,-1,双刺这个版本是弱鸡
