理财型小僵尸,28,小僵尸,必须戒了啊 槟榔加烟太伤了啊 身体第一啊
我替倚天娶半仙,20,小僵尸,吃过一次 受不了吐掉了
杨猛54987,1,无粉丝牌,开了开了
发世一可,30,饺子君,龙神声音太大了乐乐乐乐乐乐乐乐
加菲猫的鱼,14,无粉丝牌,看LGD啊
LIFEROCK,17,小僵尸,我也想看流畅
一根哏梗根丶,10,小僵尸,必须要看LGD！
四次根号二,4,无粉丝牌,第一场看看liquid啊
asfffdddd,13,小僵尸,开个盘 我赌口腔癌
怀素78894,1,无粉丝牌,看皮鞋啊
lko067,17,小僵尸,槟榔加烟真的雪崩
若愚的鳄鱼,20,小僵尸,66666666666666666666
zjnbdmj123,16,无粉丝牌,废物皮鞋
宅若久时天然呆_Du5,16,小僵尸,小组赛bo几啊
ll啦啦,6,无粉丝牌,820  
小小新丶,22,小僵尸,哈哈哈
daijunbo1992,39,小赢僧,让怼怼声音小点
斗鱼用户PNdbhDlK,1,无粉丝牌,"主播,求BGM"
肾大师,4,无粉丝牌,天使宝宝给我滚出去
tzqys,16,无粉丝牌,ig么的了
冷了个冷666,6,无粉丝牌,奶
风离人烟后,20,小僵尸,万一LGD输了，节奏要炸
田文耀,19,小僵尸,龙神声音太大了
休闲时候看看,1,无粉丝牌,废物一样
absence555,26,吊吊茶,赛老师
Vnnnnnnn你你你,3,无粉丝牌,老逼龙声音好大
摩蛋老人,19,集团军,阿绿在看VGJ
小僵尸RUA丶无痕丶,31,小僵尸,"友情提示：TI解说期间，不开心的东西交给房管，别跟节奏，房管会处理。（中国队TI加油）!<img class=""chat-emotion"" rel=""dy008"" src=""https://shark.douyucdn.cn/app/douyu/res/page/room-normal/face/dy008.png?v=20170626"" />"
野生半人马酋长,16,小僵尸,别划了
唔噗讲嚟嘀,5,无粉丝牌,皮鞋不行吗
不动明王伊卡尔迪,22,小乌贼,不用看啊
86541722,4,无粉丝牌,开了
丶虞淡丶,4,无粉丝牌,。
大伯嗑了药,21,小僵尸,别划了啊
qweqwe22121,2,无粉丝牌,让龙蛇调一下麦，声音太大了让龙蛇调一下麦，声音太大了
峰哥的啵啵只属于我,9,小僵尸,开了
磨人的小男孩,15,无粉丝牌,我斯内克自有妙计
流云走马,10,小僵尸,开了啊别划了
