杨剑聪,1,无粉丝牌,骷髅王有点东西
l345524567,4,无粉丝牌,我是传奇
芒收,8,无粉丝牌,爆！爆！！爆！！！
鱼龙舞风,17,无粉丝牌,骷髅王牛逼
18500177794,19,小僵尸,队友太散了
最后的猎人老yo瞎,28,炸弹师,虚空怕不是女朋友找
如意如意566,26,无粉丝牌,suibianda
839264412,4,无粉丝牌,求歌名！！！！！！
蜡笔小新的悲伤,17,憨厚哒,发送内容为空，请重新输入!
w820991541,1,无粉丝牌,6666
平良一把刀,21,小乌贼,我是传奇
浑森难受,8,无粉丝牌,世界级的提醒
Delicate22,25,无粉丝牌,骷髅王黑粉
大帝的小睡衣,10,无粉丝牌,骷髅跌
天天出点金,9,无粉丝牌,nina  suibianda jidi
544469757,16,按摩师,骷髅王要a了  无敌
hy950921,13,无粉丝牌,zxnb
不要和我讲大道理,18,无粉丝牌,这3号位骷髅王好狠
不听bu听飞鞋点金,14,无粉丝牌,有虚空 翻个J8
相聚是一种缘,22,憨厚哒,可以
黑兔快跑,19,小僵尸,虚空呢
三二一111,16,小僵尸,我是传奇
Fakery丶,1,无粉丝牌,卧槽666
一口好牙,35,小僵尸,三杀骷髅王
RicardoTT,10,无粉丝牌,菜不菜
堕落小绯翼,17,无粉丝牌,这骷髅王抢戏啊
yohyoh,20,二珂,suibianda
晓羲04806,1,无粉丝牌,冥魂大弟
猫大王47908,1,无粉丝牌,骷髅王黑粉
那是松鼠吗灬得了吧你,26,196,弟中弟nb
时光圈的艾玛,15,无粉丝牌,我是传奇
没什么可说的,26,小僵尸,翔哥可以的
Deadgame233,19,无粉丝牌,不是，这届黑粉不行啊
骑虎之殇丶,8,无粉丝牌,我是传奇——骷髅王
张百望,3,无粉丝牌,毒龙本体葫芦娃
可啪的人,16,小肚皮,我是传奇还行
cyc19930518,10,无粉丝牌,shuibianda
839264412,4,无粉丝牌,主播求音乐！！！！！
onetwoflyup,17,无粉丝牌,孩子哭了 喂奶
自在届意功,12,无粉丝牌,骷髅王什么教育 怎么说我是传奇的
吴瑞艳,1,无粉丝牌,骷髅王是pis
悭臾,19,无粉丝牌,隐刀
晓羲04806,1,无粉丝牌,冥魂大弟.被毒龙吊打
辣椒今天唱烤面筋了吗,12,小肚皮,玩游戏还打电话不配玩dota
肚皮怪黑粉子龙,14,小肚皮,弟中弟还是厉害啊
肥肉请消失,6,无粉丝牌,牛头是富二代吗
na要再见了么,17,小肚皮,出蝴蝶
猪猪回家交公粮啦,19,无粉丝牌,虚空为翔哥疯狂打电话 真小肚皮
晓周州,18,无粉丝牌,有的翻的 这把
xgjcg,1,无粉丝牌,牛头虽然恶心但真的没演
m1sery00,2,无粉丝牌,翔哥需要一个A杖蚂蚁队友
Eason256,18,小肚皮,牛头渴望出名，蹭富二代热度而已 大家都被钓鱼了
万物皆虚11,1,无粉丝牌,明混大弟。
小缘的地毯,32,196,骷髅王起飞，翔哥这是让了波经济，xgnb
Xp_piao,28,小僵尸,不是我说，还真没见过其他主播劣势对线能灵性挑战
我叫许德鸿,14,小肚皮,冰眼吧
TianYuan丶,23,小豆包,双刀干嘛用的...
纳叶呗巴依,23,无粉丝牌,虚空骷髅，对面拿头打后期
lx667788,2,无粉丝牌,翔哥什么段位了啊
澄海3C小直,15,无粉丝牌,这毒龙和剑圣真的是4000分吗。。。
堕落小绯翼,17,无粉丝牌,主角难道不是翔哥吗？抢戏
Deadgame233,19,无粉丝牌,牛头打不过装演员，拉低黑粉素质
有野有烦有裂,2,无粉丝牌,针对一下你你就废了？
西门吹登,10,无粉丝牌,出个蝴蝶
544469757,16,按摩师,感觉撑属性比较好   冰眼吧
Jaime芋头,20,小僵尸,中单裸A的ZS....
991601037,8,无粉丝牌,没我xg的提醒，这骷髅王能杀剑圣？？
爱吃方便面的小浣熊,17,无粉丝牌,裸a
酌亦欢,9,小僵尸,直接冰眼或者林肯呀，血太少了
我叫斯拉克,11,无粉丝牌,可以冰眼
叶之秋sir,5,小僵尸,翔哥认真打，补发脾气，国服前3000水平
Xp_piao,28,小僵尸,这把挑战很关键
肥肉请消失,6,无粉丝牌,牛头故意说富二代 大家呢
钟楼怪人卡西莫哆,4,无粉丝牌,"<img class=""chat-emotion"" rel=""dy123"" src=""https://shark.douyucdn.cn/app/douyu/res/page/room-normal/face/dy123.png?v=20170626"" />"
一口好牙,35,小僵尸,刷点魂没攻击了
ownia,25,小肚皮,这剑圣是真菜
na要再见了么,17,小肚皮,蝴蝶大炮拉满
丶丶丶丶丶Land,19,小豆包,牛头是在黑翔哥的黑粉
晓周州,18,无粉丝牌,打一打 一会就翻皮
Zwqzwqzwqz,11,无粉丝牌,撒旦
砖砸榻榻米,19,小僵尸,这把玩的不错，多给翔哥鼓励，感觉翔哥能国服前十
5152847,4,无粉丝牌,宙斯找到了，流畅小号
喝杯抹茶咯,9,影魔王,蝴蝶  lk  大吸血 无敌
Deadgame233,19,无粉丝牌,牛头打不过装演员，拉低黑粉素质，开除了
爱吃方便面的小浣熊,17,无粉丝牌,裸a的宙斯真几把蠢
Cccccoopp,24,女流,蹭未来Ti冠军中单的热度
SXHEI,16,无粉丝牌,那是你没看过ee的直播
Deadgame233,19,无粉丝牌,牛头打不过装演员，拉低黑粉素质，开除了。
kaierzas,16,无粉丝牌,我觉得对面好菜啊
a905505832,17,影魔王,大炮啊 翔哥 三巴掌一个黑粉
喝杯抹茶咯,9,影魔王,翔哥装备理解出蝴蝶 可以
小缘的地毯,32,196,也不出装备，留着啊
长门悠嘻,18,无粉丝牌,牛头真的没演真的拿了红包的
wang6771264,3,无粉丝牌,BKB蝴蝶刚正面啊
丶丶丶丶丶Land,19,小豆包,牛头是假黑粉 
落地成盒胖头鱼,21,小僵尸,看到翔哥10比32就滚进来了
丶骆小天,1,无粉丝牌,15-0的开局还能吹的咯？队友不强？
一口好牙,35,小僵尸,影魔注意点少死 是滚雪球的英雄
刀哥ddddd,7,无粉丝牌,不拉野，差评
皇家MYT,6,无粉丝牌,蝴蝶不如冰眼感觉
a8252092,6,无粉丝牌,xg超神难道不能吹吗？
gakiyui的男友,18,小僵尸,杀人不推塔 有啥用
夏天的枫枫,10,小肚皮,宙斯不就得直接A杖吗
544469757,16,按摩师,准备起床迎接翔哥
龙小羊,22,蜀军,甲哥峰哥不经常挑战
慈善赌王自摸西,20,小僵尸,别教翔哥哥出装，喜欢教的先去下游戏
暮_bpi,15,无粉丝牌,给xg带个盾啊
工口小眼镜X,19,蘑菇,翔哥认真打，国服前100没问题的
youmu888,1,无粉丝牌,把宙斯id挡住我以为是翔哥
Thanoswell,1,无粉丝牌,这个代练哥不敬业啊 都不说话
无心云cloud,4,无粉丝牌,看到翔哥10比32就滚进来了
爱吃方便面的小浣熊,17,无粉丝牌,辅助宙斯才裸a
古琴不语丶,27,苏一十,kiki. do you love me
Deadgame233,19,无粉丝牌,牛头真恶心
FineorSure,13,集团军,该吹就吹 超神还不能吹的喽
丶丶丶丶丶Land,19,小豆包,翔哥认真起来国服第一、
杨剑聪,1,无粉丝牌,20级影魔的输出就来了
Bjxcsxl,10,无粉丝牌,SNK出A仗是什么效果啊
Eason256,18,小肚皮,牛哥看了攻略的 别说了
qq_b7i3Tw,20,小8路,这代练怎么不说话啊
haquasaiku,15,小僵尸,打个盾稳点？
摩的摩的额,1,无粉丝牌,这是我认识的翔哥吗？
kaierzas,16,无粉丝牌,宙斯一般先以太，裸A很蠢的
柳挚衣,20,会所王,xg这是要好好教育对面的弟弟
小缘的地毯,32,196,有没有怀念你的瓶子
一口好牙,35,小僵尸,翔哥出装大部分没啥问题 想教的自己打上万古先
黄昏下的星泪,23,196,xg认真起来ti10连冠
bosonjack,22,猛男,10个新号
孤独观测者,10,小肚皮,高手不说话 嘘
Altairacc,16,小肚皮,意思是这战绩还不能吹了？
