孤单＆伴行,怼怼,9,那个睡太关键了
，,无粉丝牌,-1,都他妈给我奶李逵，赶紧的
Sweety丶Zn,怼怼,7,李逵赢了呀，李逵冠军了呀
树敌三千又何妨,PP秋,10,李逵能翻盘
郑老英雄,无粉丝牌,-1,老干爹打不过了
口吐泡泡的秀不死你,怼怼,20,听说35太菜？
sunke461_01,无粉丝牌,-1,看看大老师
英国小龙人总代理,怼怼,6,别奶了！
ゞ漏走的年華,怼怼,5,别着急吹啊
Doraemon,怼怼,10,全屏奶的
黑骑黑不黑,无粉丝牌,-1,李逵冠军没跑了
樊子,无粉丝牌,-1,别奶了
愿世界都和平的老蓝,袄夜,3,李逵太强了，后面还有个更强的EG
楼不换,怼怼,8,视野把对面爆了啊
没有荷兰人就没有防盗门,无粉丝牌,-1,别奶
天使的约定,无粉丝牌,-1,五个人都很屌啊，五个人作用缺一不可
王先生º,无粉丝牌,-1,把大老师叼起来打
ASaM,怼怼,5,xnova
鈊笙丶,无粉丝牌,-1,李逵无敌！！！
听风者,怼怼,5,别奶啊
Mlian Fans,怼怼,11,ame躺好
sunke461_01,无粉丝牌,-1,看看大老师
不语知心,怼怼,10,别吹了可以吗 赢了在吹
风云ヾ大宁子,怼怼,10,事实证明一个强有力的三多么重要
"❉ Shx.丶﹎﹎{阳 阳}〃＊,眷恋≯",无粉丝牌,-1,别奶三号位了，三号位经不起奶
逆子的鼻孔会喷血,无粉丝牌,-1,李逵无敌
LzzZd,怼怼,9,五狗齐飞都很吊
小迷醉,18cm,8,别奶了啊
sunke461_01,无粉丝牌,-1,看看大老师
黄逼凭,无粉丝牌,-1,强队无短板
嘿！你的益达,无粉丝牌,-1,李逵的比赛房间快被奶淹了
2018,无粉丝牌,-1,毒奶龙
别虚我还在,巨丁,1,都厉害
騮騮不在家,无粉丝牌,-1,李逵超强
waiting,无粉丝牌,-1,别吹了
只看SB龙,怼怼,12,李逵强无敌啊 不知道怎么输
sunke461_01,无粉丝牌,-1,看看大老师
Cc丶彼岸 ℡,无粉丝牌,-1,现在几比几。请问
taotao87921,无粉丝牌,-1,Xnova 不吹？
小思念,无粉丝牌,-1,不是我说的吧李逵无敌
李云龙,怼怼,4,李逵无敌了呀
安静碎觉,无粉丝牌,-1,别奶呀
wtf333,无粉丝牌,-1,赢了再吹啊
Shadow.,无粉丝牌,-1,奶
暗影恶魔,无粉丝牌,-1,别吹了呀，等赢了在吹啊
破军、,怼怼,12,都叼都叼
胡师傅,无粉丝牌,-1,打住，别吹了
luv letter,怼怼,2,李逵要饭了啊
Xiao2是小饭碗,怼怼,10,都牛逼 都牛逼
霸气de核桃,怼怼,9,都叼都叼
Buddhand,无粉丝牌,-1,李逵 后期无敌（加油cndota）
萌萌哒土拨鼠叔叔,无粉丝牌,-1,李逵天下第一
如同翔一般,怼怼,5,还没赢啊，等会再吹
Y🚀,无粉丝牌,-1,别奶了
。。。。奇丑无比的蛋糕(☆.☆),无粉丝牌,-1,大老师这个墙头草
夜ヤ獨傷ゝ,无粉丝牌,-1,李逵加油
一合酥,无粉丝牌,-1,这把视野是kky自爆了
.欺负小小学生,无粉丝牌,-1,第一局的lgd和后面两局的李逵 感觉有故事
hansiryc,无粉丝牌,-1,别吹了 好慌
周小瑜,无粉丝牌,-1,血亏啊
eddie,无粉丝牌,-1,还是李逵吊
我有八倍98k，救我,无粉丝牌,-1,ame：我呢
星空,毛导,9,我们是不可战胜的
逐渐消逝的弱渣,无粉丝牌,-1,伟大的左后卫
丶S,无粉丝牌,-1,辣鸡LGD 李逵强
武哥哥,怼怼,10,别奶了
天火天火,怼怼,13,都叼
Never lonely,无粉丝牌,-1,ame:mmp
枫落终究归尘,无粉丝牌,-1,李逵无敌了啊LGD这还不GG
不萌琦,怼怼,11,快快快夸李逵
Yui丶D,怼怼,1,不是5个人都厉害打不过李逵的
英国小龙人总代理,怼怼,6,李逵无敌了
Frozen,怼怼,3,李逵赢了啊
1827026283yy,怼怼,7,求你们别奶了
心里没点逼数,无粉丝牌,-1,求你们别奶了，刚fy就被你们奶死了
、BLEACH,无粉丝牌,-1,查理斯ti状态比之前major好多了
小钉裆,怼怼,12,这把后期讲道理确实是李逵好打
武汉小龙人哭了,怼怼,11,世界级
眠,怼怼,10,都吊都吊
Rip,怼怼,5,李逵牛壁啊
fyy,无粉丝牌,-1,别奶了啊
2210540147yy,无粉丝牌,-1,李逵无敌
AYUMI.T,无粉丝牌,-1,先别奶啊
野见愁,怼怼,7,打住
GZ,无粉丝牌,-1,强强对抗都厉害。
陈慰贤,怼怼,7,453
逃跑在前,怼怼,11,李逵最强啊
￫ζ๓ 豪豪ˊღ,怼怼,11,液体无敌了啊
鸡饥盗稻童筒打,魂潍,12,别奶
鬼王,无粉丝牌,-1,李逵厉害啊
『暗影鬼泣』,无粉丝牌,-1,李逵无敌
绅士,无粉丝牌,-1,西恩DOTA
peach,怼怼,3,毒奶龙
Xer,怼怼,7,奶尼玛呢
RhythmTerminat。,无粉丝牌,-1,别奶了啊，奶李逵啊
鹌鹑丶,无粉丝牌,-1,这把少一个都打不成这样
Freeman,无粉丝牌,-1,李逵怎么输？这么强
伤丶逝,无粉丝牌,-1,李逵好厉害
Doraemon,怼怼,10,别奶 赢了再吹逼
寻雾逐鹿,楚河,14,液体冠军
L.,怼怼,5,别奶 别奶
天秀,怼怼,8,别奶了龙神
☞百城☜;&amp;假的吧,柳RT,10,别奶啊
忽然?,无粉丝牌,-1,奶你妈呢老逼
坚挺di 小黄瓜,无粉丝牌,-1,你告诉我哪个不厉害
Wotamin,无粉丝牌,-1,其他的中国队为什么这么弱智呢
王吃人,董导,12,李逵后期无敌啊
__奈 落 、 ,怼怼,11,求你们别奶
vphole,怼怼,12,别奶啊老逼
包青天,无粉丝牌,-1,TI冠军都是没有短板的
yanghaha,无粉丝牌,-1,毕竟单车指定菜逼
黄翔卡兵怒吃胯下之辱,无粉丝牌,-1,龙神牛逼
1409423284yy,无粉丝牌,-1,李逵无敌
9000丶巭孬嫑莪,无粉丝牌,-1,求别奶
对面的女孩看过奶,怼怼,9,开始奶了
莱茵河波影,无粉丝牌,-1,都吹呀
籅芈勔,无粉丝牌,-1,别奶啊啊
撒撒,怼怼,8,奇迹哥刷的还是挺快
笨笨白,怼怼,18,先别急着吹啊
乌拉！,无粉丝牌,-1,查理斯应该谢谢车长老啊一口奶
萌萌哒土拨鼠叔叔,无粉丝牌,-1,李逵无敌
2309133102yy,无粉丝牌,-1,英勇无比的查理斯
1827026283yy,怼怼,7,李逵牛逼
逆子的鼻孔会喷血,无粉丝牌,-1,要翻了
lfjadkf,怼怼,9,奶呀 给老子奶
唐丶叁爺,怼怼,10,李逵无敌
势,怼怼,8,液体连冠了啊
eddie,无粉丝牌,-1,李逵无敌啊
☜♬少羽☞,怼怼,10,别奶
李云龙,怼怼,4,李逵翻盘了
英国小龙人总代理,怼怼,6,李逵强无敌
2210540147yy,无粉丝牌,-1,李逵无敌
忄生,怼怼,5,李逵好强啊，要是别的队早g了。
二飞,滕哲,5,别奶了啊
愿世界都和平的老蓝,袄夜,3,李逵都这么强了，EG怎么打啊，
無所不能,无粉丝牌,-1,别奈啊
daniel,无粉丝牌,-1,李逵是冠军！不接受反驳！！
老毕真牛逼,怼怼,7,LGD把李逵打下败者组。EG把LGD打下去。决赛EG打1LG
夜,怼怼,7,他们说35太菜
空白棋,怼怼,10,血亏，XNOVA经济垫底
没有荷兰人就没有防盗门,无粉丝牌,-1,李逵超级兵都翻过
输尿管挨刀前,怼怼,7,奶啊
火星原住民火星原住民,贱,10,7777777
thirty people away,无粉丝牌,-1,问题是，选个LICH除了对线有点用不知道现在有什么用
不萌琦,怼怼,11,李奎天下无敌
1111,怼怼,8,老干爹打的是个瘠薄
Xiao2是小饭碗,怼怼,10,但是李逵更厉害 你们这几个老逼
就炸那个最菜的，龙神自爆,怼怼,9,都挺厉害的，真的
痛哭之源,怼怼,6,赢了笑嘻嘻
白浅荒年,无粉丝牌,-1,小鹿猴子后期无敌
展望,无粉丝牌,-1,要赢的话五个人都要厉害啊
烟花,无粉丝牌,-1,李逵卫冕冠军无敌啊
biupiudiu~,无粉丝牌,-1,李魁无敌！
LodaN,无粉丝牌,-1,别吹啊，bo3啊
发哥,告告,11,奶个屁
Sf、、,无粉丝牌,-1,吹上天了
Z,无粉丝牌,-1,6666
☞百城☜;&amp;假的吧,柳RT,10,6666666666666
ling kang,无粉丝牌,-1,虽然Maybe厉害 但是被我龙神单杀过
1314丶奋斗,楚河,2,66666666
夜雨听风,怼怼,6,李逵nb 李逵天下第一
daniel,无粉丝牌,-1,李逵是冠军！不接受反驳！！
战国无名氏,怼怼,12,666666666666666666
星星星星星,无粉丝牌,-1,66666666
赶紧组织major,怼怼,11,李逵无敌了
笨蛋 ╮,怼怼,9,李逵 强无敌呀
iO,怼怼,8,66666666666
骄。天顶,董导,8,666666
从零开始,无粉丝牌,-1,66666666666
养猪大户zhudd,怼怼,7,个人能力更强的wings的感觉
去吧 咸咸鱼,无粉丝牌,-1,66666666
哈雷克之火葬魔咒,怼怼,15,23333333
喂自己袋盐,怼怼,7,lgd牛逼
对方正在输出...,无粉丝牌,-1,6666666
默默的下一,樱酱,10,666666666666...
不语知心,怼怼,10,66666666
天龙人黄日天,无粉丝牌,-1,都得死
诺希,Kaer,8,66666
王姐粉丝,怼怼,9,6666
...,怼怼,12,gg
Z,无粉丝牌,-1,6666
夜ヤ獨傷ゝ,无粉丝牌,-1,GG
峰,怼怼,12,L G D！！！咚咚咚！！！
chrysanthemum.,怼怼,2,gg
入梦,柳RT,9,66666666666
高轩,无粉丝牌,-1,！！！！
╭⌒ゝ缘＂﹎嗳?军﹏?,怼怼,12,nice
无力,无粉丝牌,-1,6666666
oo殺,怼怼,10,赢了
菠菜外围狗老11,怼怼,14,GGGGGG
嘿我叫喷火龙,快递,9,66
0.0,无粉丝牌,-1,66666666666
门后的老豺狗,董导,13,66666666
好汉饶命,URan,9,666
筱谕,楚河,10,66666666
Yooou,无粉丝牌,-1,6666666666
禾和盒,无粉丝牌,-1,6666
小思念,无粉丝牌,-1,66666666
全世界,无粉丝牌,-1,666666666666666
.....,怼怼,9,666666666666666
YY53,怼怼,12,真正的强队怕个几把的奶.就不能自信点吗？
hypocrisie,怼怼,10,666666
￫ζ๓ 豪豪ˊღ,怼怼,11,6666
childhood,怼怼,12,666666666
lamzounlin,无粉丝牌,-1,这干嘛啊
☞百城☜;&amp;假的吧,柳RT,10,6666666666666
Gaylt,无粉丝牌,-1,6666666
lonliness,无粉丝牌,-1,6666666666
英国小龙人总代理,怼怼,6,秒开bkb
爱好——坦克,无粉丝牌,-1,6666666
可爱又迷人的反派角色,无粉丝牌,-1,6666666
入梦,柳RT,9,66666666666
我裤子都脱了，你跟我说下期再见,军师,11,666
zhou宝龙tony,无粉丝牌,-1,血亏
.....,怼怼,9,666666666666666
王姐的护膝,怼怼,12,ame！
弋诚,无粉丝牌,-1,gg
Eric,无粉丝牌,-1,大巴黎！咚咚咚！老干爹！咚咚咚
belzebuthbelzebuth,无粉丝牌,-1,gg
诺希,Kaer,8,66666
Veronica,怼怼,8,这手速
流星的双子,无粉丝牌,-1,都得死
yuenvcmpunkrandy,骚圣,12,6666666666666
中二的菌菇,无粉丝牌,-1,动我的手？？？
DK理性粉,怼怼,13,gg
大怪兽,帅狗,5,66666666666
王姐的小迷弟.,怼怼,13,6666666666666
.....,怼怼,9,666666666666666
一只傻傻雕,无粉丝牌,-1,66666666
0,无粉丝牌,-1,666666
化身孤岛的鲸,无粉丝牌,-1,66666
好的名字你会记住我,楚河,10,66666666
梦天殇,无粉丝牌,-1,6666666
lukeyyanghang,无粉丝牌,-1,情场
恍。,无粉丝牌,-1,lgd！！
诺希,Kaer,8,66666
不语知心,怼怼,10,AME
☞百城☜;&amp;假的吧,柳RT,10,6666666666666
胖子,小乖,12,666666666
野见愁,怼怼,7,66666666666
萌萌哒土拨鼠叔叔,无粉丝牌,-1,李逵天下第一
入梦,柳RT,9,66666666666
只和新手玩蛋蛋,无粉丝牌,-1,都得死都得死
￫ζ๓ 豪豪ˊღ,怼怼,11,666666
我是河大黑－_－,怼怼,3,aaaaaaame
2210540147yy,无粉丝牌,-1,66666666
creep,怼怼,11,LGD咚咚咚
小小小龙,怼怼,11,牛逼
Fiction,无粉丝牌,-1,6666666
离殇之雪,怼怼,6,66666666
小矮人,怼怼,10,灌灌灌灌、
回憶再美ゾ终究还是伤〆,无粉丝牌,-1,66666
天龙人黄日天,无粉丝牌,-1,全tm得死
从零开始,无粉丝牌,-1,66666666666
树(tree)新(new)风(bee),无粉丝牌,-1,666666666
uerwtoy,怼怼,13,666666
好的名字你会记住我,楚河,10,66666666
abc,无粉丝牌,-1,666666666
Mr.王,怼怼,9,牛b
我没优点,无粉丝牌,-1,666666666
高大威猛龙dd,怼怼,7,爽
风的印迹,怼怼,11,这个BKB
9000丶zhou宝龙.我心飞翔,怼怼,17,6666666666666
Quasimoda,无粉丝牌,-1,666666666666
菠菜外围狗老11,怼怼,14,GGGGGG
Trafalgar_Kim,无粉丝牌,-1,给老子死！
头发飞了,小乖,16,666666666666666
ASHIN,怼怼,10,6666666
KKzzz,7911,11,都得死
7911丶Mad,无粉丝牌,-1,66666666
ddlong,怼怼,11,6666666
你是我的万幸,无粉丝牌,-1,66666666
GodLvzzZ,无粉丝牌,-1,66666666
嘿我叫喷火龙,快递,9,66
笑若扶风,无粉丝牌,-1,6666666666
好的名字你会记住我,楚河,10,66666666
小狮子头,无粉丝牌,-1,你喜欢打？
creep,怼怼,11,LGD咚咚咚
小思念,无粉丝牌,-1,牛皮
风会停息灬,怼怼,3,AI的反应
0.0,无粉丝牌,-1,66666666666
Forjay,无粉丝牌,-1,你是我的血精石
，,无粉丝牌,-1,666666666666
秋拾,慕堇,5,66666666666666666666666
Sweety丶Zn,怼怼,7,李逵牛逼！
渊魇,怼怼,12,a皇咚咚咚 大巴黎咚咚咚
我是烬丝布,怼怼,11,6666666666
Xer,怼怼,7,openaiame
9000丶zhou宝龙.我心飞翔,怼怼,17,6666666666666666666666666666
Fiction,无粉丝牌,-1,6666666
浪子,怼怼,2,nice
当爱已成往事，,怼怼,14,lgd   咚咚咚~
默默的下一,樱酱,10,666666666666...
林Lucien,怼怼,2,666666
霜糖大油条,无粉丝牌,-1,666666
给我幽鬼，赢了砍手,无粉丝牌,-1,66666666
说好了只能吃一口,怼怼,9,66666
小矮人,怼怼,10,6666666666
ztw,无粉丝牌,-1,都tm给我死
"独角大仙,",怼怼,12,66666666666
嘿我叫喷火龙,快递,9,66
开飞机的舒克,无粉丝牌,-1,李逵不愧，李逵牛X
好的名字你会记住我,楚河,10,66666666
天秀,怼怼,8,劳资就是要秀你
入梦,柳RT,9,66666666666
小矮人,怼怼,10,6
这波操作怎么说,无粉丝牌,-1,666666
Tokisaki丨狂三,无粉丝牌,-1,666666666666666666
梦幻现实,怼怼,6,gggggggggggggggggggggggg
creep,怼怼,11,LGD咚咚咚
′Jack,无粉丝牌,-1,666666666666
负天半子,晓茜,11,666666
(ಥ _ ಥ),怼怼,12,团灭
小饭碗祝龙神健康,怼怼,16,6666666666
9000丶zhou宝龙.我心飞翔,怼怼,17,6666666666666666666666
小软泥,九11,8,完美
化身孤岛的鲸,无粉丝牌,-1,66666
稽蓦。，等待,Kaer,3,666666666666
十二月,Ask,5,666666666666666
Clore,无粉丝牌,-1,赢了赢了！！nb
禾和盒,无粉丝牌,-1,66666
江津黑死人,无粉丝牌,-1,"别吹,vg第一把也是赢了"
你们别怼,楚河,8,666666666666666
默默的下一,樱酱,10,666666666666...
GodLvzzZ,无粉丝牌,-1,66666666
龙神一米八,怼怼,9,666666666666666
-        oh,怼怼,8,NICE!!
地痞艾斯,无粉丝牌,-1,血亏
lyy,怼怼,9,6666666
甯,无粉丝牌,-1,nice
〓流年,无粉丝牌,-1,6666
T-Mac赟,怼怼,8,我ooooooooo
路不拾忆,怼怼,1,赢了
好的名字你会记住我,楚河,10,66666666
9000丶zhou宝龙.我心飞翔,怼怼,17,6666666666666666
十万场雨,无粉丝牌,-1,6666666666666666666666
☞百城☜;&amp;假的吧,柳RT,10,漂亮
嘿！你的益达,无粉丝牌,-1,66666666666
2258156394yy,怼怼,6,66666666666666
Herman,无粉丝牌,-1,一家人整整齐齐
Lxq丶丨,无粉丝牌,-1,AME
怼怼12138,怼怼,5,6666666
殇,无粉丝牌,-1,6666
十二月,Ask,5,666666666666666
入梦,柳RT,9,66666666666
Foreigner,无粉丝牌,-1,lgd牛逼
大虎牙,无粉丝牌,-1,飞机肉身勾引
『暗影鬼泣』,无粉丝牌,-1,666666666666666
逆子的鼻孔会喷血,无粉丝牌,-1,66666666
梦幻现实,怼怼,6,6666666666666666666
萌萌哒土拨鼠叔叔,无粉丝牌,-1,李逵天下第一
破晓黎明,52Q,6,66666666666666
Wings,无粉丝牌,-1,66666666
ASHIN,怼怼,10,6666666
9000丶zhou宝龙.我心飞翔,怼怼,17,66666666666666
胖子都是好人,无粉丝牌,-1,gg
