Notatall,23,小乌贼,暗示队友
magea9527,33,小僵尸,全靠江湖人抬爱
非洲吴彦祖嘿喂狗,29,小僵尸,这你也信
sy5277748,6,无粉丝牌,那是乔帮主啊
真诚的靓仔,13,无粉丝牌, 谢彬当音乐盒吧
一剑凌长天,12,小僵尸,1打4是几点场啊
我还能吃下一条海豚,23,小肚皮,峰哥的枪法是真的扎实 真石佛
菠萝买不起,12,小僵尸,弹幕阴阳怪气的
功夫大龙翼,15,小钻風,宝哥算队友吗
不羁の黄毛,8,无粉丝牌,宝哥杀了2个 峰哥杀了2个
Arteezy巴巴耶夫,14,蜀军,你楼上有人啊
sprt6767,15,无粉丝牌,1打4是前天玉米地
舌尖上的G点,8,无粉丝牌,去送？
鲸鱼不是真的鱼,11,无粉丝牌,聚贤庄？
陈皮红豆紗,23,小僵尸,巨龙还在
少女杀手李伯伯,19,小僵尸,我去你妈  前几天宝哥把 3 4 5杀
lyn2112,7,小僵尸,打四个dd没问题
123枫11,19,小僵尸,降龙18掌了解下
灵性丧失峰,7,无粉丝牌,胖头牛不牛逼还是要靠队友衬托呀
晚期脸盲症患者,13,小僵尸,单刀奶
蝶舞嫣然,5,无粉丝牌,不用看峰哥，你看看自己录像吧
一支小脑斧,23,小僵尸,苞米地战神了解下
Lazarus96,7,小僵尸,黄翔不要命了吗，还不睡？
小天小公举,14,小僵尸,卧槽
sy5277748,6,无粉丝牌,你是瞎眼谢逊啊
周家有女初长成,23,小僵尸,没事就往苞米地扎，没错的
苏依,17,小僵尸,你先杀一个，玉米地一打四带的是宝哥
我乃齐天大晟,16,无粉丝牌,别说了，看见有人说峰哥场均2500+你也信。。
陪伴豆丶忠AI魂,19,屠龍刀,有些胖头儿子真的恶心
MmmmAg1CZhaO,11,小僵尸,枫哥主要是同行衬托
老刘是人才,30,小僵尸,峰哥现在是真的狠 是真的吊
萌萌的啵啵MUA呜呜呜,20,小痒虫,胖头还是毒瘤啊
菜狗才叫的多,11,无粉丝牌,能比能去看老子看到6点不知道／
彬彬彬彬啊彬,16,小僵尸,轻点蝼蚁们，我是这块苞米地的神
论EM的重要性,25,小僵尸,知道啥叫捧杀吗？兄弟们
玄黄苍龙,20,小僵尸,峰哥最多一打二还要打先手不然没气
依旧依稀丶,10,歌姬张,屠龙刀
你问我想谁,14,小僵尸,那问题来了，你是峰哥还是替峰哥抗的那种队友
木刀岁月,18,点子王,呵呵那换成你在那种情形呢，转身屁股对人被三刀砍
2B不仅只是铅笔,26,小僵尸,吹你妈了？ 录像在哪呢  不信自己去看看
LLYCF,13,无粉丝牌,弟弟
z1230328,21,小僵尸,不是，怼怼从昨晚到现在都没睡吗？
五竹叔,16,小僵尸,那你好歹打个两刀啊...
