拍拍肚皮出发吧,35,小烈驴,向菜菜今晚自闭了
看起来生气了这棵树,21,小肚皮,12点了
Xxxzii,11,小肚皮,翔哥知道小肚皮的感受了么
Lunatic__,15,小荔枝,现在知道我们看你直播什么感觉了吧
crankbrothers,15,无粉丝牌,信仰的兄弟们新年快乐！
没什么可说的,26,小僵尸,我快睡着了
GingerMax,16,无粉丝牌,lzzscl
Kepharel,27,小肚皮,不是...
Viking1996,27,小肚皮,2018年8月16日00:00:05
wwpcfqqcom,19,无粉丝牌,打到六神
程序媛柯基,50,小肚皮,已经困了。。。
宇智波英俊,24,无粉丝牌,老是先用c炮，怎么杀人
silveryten,32,小烈驴,2333333333
saizelda,20,小8路,放水了  明显
啊四弟弟,17,小肚皮,你打。你牛逼。
你喜欢牛奶还是黑咖啡,19,小烈驴,开始了
SEI以SEI亚,18,小僵尸,……
IllusiveMan96,12,小肚皮,哈哈哈哈哈
一生所爱Sy,23,右右,15分钟对线期都结束了妮玛还在solo
37丶小豪豪,29,小8路,下面和萌瑞在尬聊
浮沉冰河,14,小渣男,这就是我们看你直播的感受
白斯特,21,小肚皮,算平手  结束吧
hustlp,26,无粉丝牌,驴拉的屎能不能闭嘴  看你主人秀
彼岸灰,11,无粉丝牌,知道我们看你直播的感受了吗？
我永远喜欢僵尸娘,28,小肚皮,"<img class=""chat-emotion"" rel=""dy102"" src=""https://shark.douyucdn.cn/app/douyu/res/page/room-normal/face/dy102.png?v=20170626"" />"
Avenged_5866526,9,无粉丝牌,阿翔你知道我们看你比赛的时候什么心情了吧
sarono,14,无粉丝牌,12级 12点了
2EZ4RTZ,11,无粉丝牌,？。？。
cwlwsy,17,无粉丝牌,12点了
Viking1996,27,小肚皮,真的要打到比赛开始了
EstoneG,18,小僵尸,不是，困了
秃头怪鬼脚七,23,无粉丝牌,知道我们平时看的dota2了吧
oraclesql,8,小烈驴,solo没有小净化
bbbbbbbluce,11,小肚皮,点I王
我快要被热死了,9,无粉丝牌,打野？
twerptweep,35,无粉丝牌,这两个b在翔哥面前打情骂俏
Shiwawa,5,无粉丝牌,疯狂对烈女打炮
liyuanhanga,12,无粉丝牌,翔哥  驴拉的屎了解一下
2EZ4RTZ,11,无粉丝牌,你也能教人玩？？？？？？？
dierta,29,小肚皮,？？？？？？？？？
森林冰火人,7,无粉丝牌,小净化都过时了
御用黑粉010,21,碧宝,不是有100刀的说法吗
0_chai,23,小肚皮,比赛要开了 四个房间人都满了
噼啪小王子,21,无粉丝牌,开始咯
秃头怪鬼脚七,23,无粉丝牌,?????????????????
先森wen,16,阿冷,十二点了
伤心伤身,22,小僵尸,。。。
灬剑圣,33,小肚皮,？？？？？
极客之王32,15,小肚皮,。。
AL尊,24,小肚皮,66666666
陈家有浮生,15,小肚皮,23333333333333333
JIPIdui,19,小肚皮,哈哈哈哈哈哈哈
60551丶哲翼,13,小僵尸,这能空一刀。。。
拍拍肚皮出发吧,35,小烈驴,向菜菜！！！！
yq661626,25,小僵尸,。。。。。。。。。。。。。
瑪麗亞狂熱,12,无粉丝牌,？
Edward丶Elric丶,25,小肚皮,赛马
红叔的娇喘,9,无粉丝牌,？？？？？？？？？？？
风云小飘渺,37,小肚皮,哈哈哈哈哈哈哈哈哈哈哈
沒人疼丿,38,女流,？？？？？？？？？？
oraclesql,8,小烈驴,okay
简单哼情歌,10,小8路,赛马
想继续留,28,无粉丝牌,周海洋他妹
飝爖瓛,23,小僵尸,向大大丢人
没什么可说的,26,小僵尸,哈哈哈哈
城里有刺客,24,小肚皮,哈哈哈哈还
Viking1996,27,小肚皮,终于结束了
我的皮卡我的神,27,不是,真打到ti开始
打答噢22222,29,小僵尸,比赛要开始了
664167526,21,无粉丝牌,肉九还能忍受，韩国灵车就算了，告辞
灬剑圣,33,小肚皮,这炮打的是个鸡儿
念她6785,19,无粉丝牌,赛马
史上最弱的DD,23,196,节奏刚刚好
真三路全崩,39,无粉丝牌,哈哈哈
鱼龙舞风,17,无粉丝牌,炮火连天
holygzm,11,无粉丝牌,7级不就2炮一波兵吗 补锤子呢
往年五子行,27,一发,哈哈哈
女武神齐格勒,16,猪芳芳,这压的是个马啊
文和乱武,17,小僵尸,阿绿完美控场
qq20090016,12,无粉丝牌,xmcb
魏幷幷oo,15,小肚皮,我的妈耶
silveryten,32,小烈驴,向菜菜不应该啊
Xxxzii,11,小肚皮,xddsb!
剑与鸟,21,小肚皮,向菜菜
骑着白龙马回大唐了,26,集团军,刚刚好
沒人疼丿,38,女流,周海洋他妹
酒窝会积水,10,小璃猫,别虚solo啊
我是你这边的,29,喵星,？？？？？？？
SG欧拉欧拉,16,小肚皮,ok
SKD_GYM,22,小肚皮,..........
JIPIdui,19,小肚皮,是
天空之远,13,无粉丝牌,瞎几把压
60551丶哲翼,13,小僵尸,这能空一炮，，，
酒窝会积水,10,小璃猫,solo
SaraSama,26,无粉丝牌,哈哈哈哈哈
youfreetwo,18,小僵尸,....真丢人
NVsss,17,小僵尸,向菜菜
IllusiveMan96,12,小肚皮,失望
杨神绯红色艾露莎,22,小肚皮,很失望
看起来生气了这棵树,21,小肚皮,向菜菜
AnsonLin97,22,好女孩,是的
進藤丶光,17,小肚皮,2个Hape
一生所爱Sy,23,右右,？？？？
Kepharel,27,小肚皮,"不是, 比看比赛还累"
Lollipanda,20,小僵尸,一个基因
spy100,15,小僵尸,...
你像流浪的流星,26,小肚皮,哈哈哈哈哈哈
Shellyes小遗忘,7,无粉丝牌,哈哈哈哈哈哈哈哈哈
豆豆丁点大,21,小肚皮,香菜
风来末,21,无粉丝牌,这几个对炮压的厉害了
wangrui982,13,小肚皮,真实
我的皮卡我的神,27,不是,给烈烈补刀训练啊
oraclesql,8,小烈驴,当海洋哥哥的妹妹很丢人吗
youfreetwo,18,小僵尸,是
真三路全崩,39,无粉丝牌,？？？？？？？？？
CNRUA神,28,小肚皮,2333333333333
DouYu暗黑,21,小赢僧,是啊
程序媛柯基,50,小肚皮,哈哈哈哈哈哈哈哈
yq661626,25,小僵尸,很失望
Zard丶Best,32,小肚皮,父女局。。
lanshuifeng,11,无粉丝牌,同卵双胞胎。
夜游,8,小肚皮,精英
灵性丧失峰,7,无粉丝牌,疯狂施压
小晓光呀,21,小僵尸,哈哈哈哈哈哈哈
一生所爱Sy,23,右右,基因？
迪小恩,20,小肚皮,你不是东西系啊
友谊得小船说翻就翻,19,401,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
张大炮s,13,影魔王,万古1NBXG
不打脸好吗,30,小肚皮,是呀 都菜啊
liyuanhanga,12,无粉丝牌,SOLO  再来一个月吃鱼ID
位面梦境,20,小僵尸,？？？
一点一滴的逝去,17,无粉丝牌,向菜菜
hirasama,31,猪芳芳,肚皮兄妹滴血认亲
七月没有了三十一号,13,无粉丝牌,周海洋他妹不是吕瑞兰吗
秃头怪鬼脚七,23,无粉丝牌,"是啊,都是2:1"
你和Mary还一起talk吗,23,影魔王,。。。。。
我叫Loda,14,小僵尸,哈哈哈哈哈哈哈
式微Sama,14,无粉丝牌,菜的基因啊 没毛病
summerkean,6,无粉丝牌,对着空炮
嫩圆圆,22,小肚皮,肥宅dna
滴滴打飞鸡,14,无粉丝牌,哈哈哈哈哈哈哈
你像流浪的流星,26,小肚皮,向菜菜
zenterj,11,无粉丝牌,不是，韩国车也要解说DOTA2吗？？？？？
zhangzhujia,24,小肚皮,不是，所以可以在一起了
风云小飘渺,37,小肚皮,截至了
DouYu暗黑,21,小赢僧,菜的基因啊
Deadgame233,19,无粉丝牌,菜的基因
Edward丶Elric丶,25,小肚皮,没了
大闸蟹的情歌,11,集团军,竞猜。
癡人說夢,20,无粉丝牌,跟翔哥一样 菜基因  aa
拉乌Raul,12,小肚皮,不是亲生的
神奇虎皮老虎,30,小肚皮,皮鞋妹
GingerMax,16,无粉丝牌,截止了
Lollipanda,20,小僵尸,预测
Zard丶Best,32,小肚皮,互动指南啊
jhffdvj,9,小烈驴,双胞胎
Kepharel,27,小肚皮,晚了
风云小飘渺,37,小肚皮,预测已经截止了
血月紫寒,27,菠咕咕,向菜菜
纸玫瑰和书,20,小緑帽,没了
彼岸灰,11,无粉丝牌,是呀  一样的菜
JIPIdui,19,小肚皮,喜提女儿哈哈哈哈
oraclesql,8,小烈驴,做海洋哥哥的妹妹不是万千少女的梦想吗
鱼龙舞风,17,无粉丝牌,XG你体重大一点
川柳,19,小肚皮,迟了
骑着白龙马回大唐了,26,集团军,没了
IllusiveMan96,12,小肚皮,互动指南
灬剑圣,33,小肚皮,ti都开了还作业呢
18332974091,12,无粉丝牌,结束了啊
真三路全崩,39,无粉丝牌,没了
拍拍肚皮出发吧,35,小烈驴,向菜菜今晚自闭了
naomi0623,22,小肚皮,赛事预测
qp778811,13,无粉丝牌,截止了吧
baiyinshi,11,小肚皮,没了 别找了
豆豆丁点大,21,小肚皮,都结束了
比利时是冠军,23,小满月,没了
伦敦下雨了,23,小僵尸,截止了
汐灬木,22,小肚皮,赛事预测
彡疾风灬霜丶凌云,24,小肚皮,穷逼才做作业
忽而觉得悲伤,38,小肚皮,节奏狗
飝爖瓛,23,小僵尸,不是 翔哥你作业还没写？我都问你了
女武神齐格勒,16,猪芳芳,都到时间了
Viking1996,27,小肚皮,作业没做
碳酸达贡之神力,24,小肚皮,截止了啊
川柳,19,小肚皮,收卷了
夜夜睡杨幂,27,杨一歌,啥，我还没填啊
打答噢22222,29,小僵尸,没了
天暧上海灬,23,小肚皮,向大大呢一起看ti吖
wangrui982,13,小肚皮,向大大自闭了
EstoneG,18,小僵尸,翔哥12点过了
kr7cl8,18,无粉丝牌,为什么是中国队啊
qq_b7i3Tw,20,小8路,已经截止了
陆晓彦,25,小人参,开了开了
Viking1996,27,小肚皮,交白卷了
碳酸达贡之神力,24,小肚皮,刚收卷了啊
Avenged_5866526,9,无粉丝牌,翔哥不是胎盘长大的吗，和DNA啥关系
youfreetwo,18,小僵尸,GG
风云小飘渺,37,小肚皮,LaNm？
Jason叶师傅,9,无粉丝牌,田鸡是个勒涩
DarKMagicianGirl,39,K0K0, 国土看不到吗
元素周期婊,19,小肚皮,国土？？？
主腦得逞,13,很聪明,都交卷了还作业呢
grace偏爱,12,无粉丝牌,国土啊
MonGarit,8,无粉丝牌,国土？？
promise酱,14,小烈驴,3个
沙子的笑,24,小僵尸,LaNm？
秃头怪鬼脚七,23,无粉丝牌,教练不是人?
SB250,28,阿冷,？？？
IllusiveMan96,12,小肚皮,正常啊
伦敦下雨了,23,小僵尸,KP SC 国土
肚皮股神,15,不自觉,岳父
城里有刺客,24,小肚皮,梦幻挑战啊
cheng151515,13,无粉丝牌,国土呢
yifayifa丶,20,一发,国土啊
求求鱼酱别喝了,24,小緑帽,国土？
鱼龙舞风,17,无粉丝牌,国土
oraclesql,8,小烈驴,为什么是大b和rotk啊
FTD丶晓风,21,小僵尸,国土？？？？
大妈的口可口可,16,小肚皮,国土不是人？
mu棒zard烈,26,小肚皮,国土啊
我叫赵铁锤,15,小肚皮,岳父 我真是操了
ka噜噜,17,土堆,国土
陆晓彦,25,小人参,强制交卷了已经
一生所爱Sy,23,右右,国土不认识？
DeltaX,18,小緑帽,大屌呢
灬剑圣,33,小肚皮,国土呢
装你一个刚好,23,小僵尸,lanm不是人意思是
位面梦境,20,小僵尸,EE啊
筱光17297,13,小肚皮,国土不是人／
式微Sama,14,无粉丝牌,国土不是人？
伤心伤身,22,小僵尸,没了
暴躁的平原陆行鸟,19,小肚皮,国土不是人？
Lollipanda,20,小僵尸,还有一个充电宝呢
陈家有浮生,15,小肚皮,截止了
叫我Alex就好了,20,小肚皮,血亏
醉小儿,13,小僵尸,结束了
faaat,17,无粉丝牌,已经结束
0_chai,23,小肚皮,杰克毛 国土
naomi0623,22,小肚皮,没了啊
免费卜免费,12,无粉丝牌,考试结束了
花落花薸蕶,21,小肚皮,白卷
痒痒虫的虫虫痒痒了,22,小痒虫,屌god？
amurlinden,10,小僵尸,打铃了
飝爖瓛,23,小僵尸,不是翔哥你作业都没写的？我都问你作业了
会走的鱼,19,小肚皮,过期了啊
1234564aaa,14,小肚皮,国土不是中国人？哭了
风云小飘渺,37,小肚皮,12点封盘了翔哥
惡夢,43,196,岳父呢
leopersie,22,妖米青,过due了
woaichi123,18,小荔枝,。。。。？
faaat,17,无粉丝牌,右上角 看到吗
naomi0623,22,小肚皮,预测结束了啊
一只张牙舞爪的猪,20,小僵尸,看汉字啊，预测预警结束
神奇虎皮老虎,30,小肚皮,血亏
我家奥迪不见了,21,401,锁了
50527599,13,无粉丝牌,结束了
御用黑粉010,21,碧宝,考试结束了啊
会走的鱼,19,小肚皮,没了
念她6785,19,无粉丝牌,结束了
baiyinshi,11,小肚皮,预测已经结束
遇不平曾怒拔剑,11,小僵尸,刚刚结束
想继续留,28,无粉丝牌,别问 翔哥不懂国土的ID
默默默默写,26,小肚皮,结束了
拍拍肚皮出发吧,35,小烈驴,预测已结束
AL尊,24,小肚皮,超时了呀
iiara,17,小肚皮,结束了
oraclesql,8,小烈驴,结束了，我的朋友
mikuchobits,26,匪,都交卷了
留陌,15,无粉丝牌,0分翔哥
DOOMKA,16,小肚皮,solo 啊
真三路全崩,39,无粉丝牌,12点截止
Zard丶Best,32,小肚皮,12封盘了
剑与鸟,21,小肚皮,大屌啊
啵村小僵尸,24,小僵尸,国土不是人 
简单哼情歌,10,小8路,交卷了  你白卷
城里有刺客,24,小肚皮,截止了血崩
qq_b7i3Tw,20,小8路,你都交白卷了
冰之妖精琪露诺,16,小肚皮,结束了
春江水暖毛毛鸭,15,小8路,土农民这么中国气息都不算的吗
DOOMKA,16,小肚皮,solo
justpec,15,小僵尸,没交作业
Xxxzii,11,小肚皮,12点过期了
蛋包饭MoMo,24,小僵尸,结束了
operafirefox,38,一发,两个队名都是 还不够吗
孤独观测者,9,小肚皮,交白卷?
骑着白龙马回大唐了,26,集团军,刚刚封盘了
文和乱武,17,小僵尸,翔哥0分
秃头怪鬼脚七,23,无粉丝牌,交卷了鸭
跛脚的小鸟,18,小肚皮,交白卷
piAooooo,21,小肚皮,杰克毛也算中国人的吧
amurlinden,10,小僵尸,打铃交卷了
lanshuifeng,11,无粉丝牌,我国土这么大哥吊你没看到
西梁的小海,15,小僵尸,封盘了
IllusiveMan96,12,小肚皮,0分，白卷
飝爖瓛,23,小僵尸,刚刚结束
历经九难丶,18,小肚皮,0分
你和Mary还一起talk吗,23,影魔王,。。。。
Kepharel,27,小肚皮,今年全明星什么鬼啊... 大b挂名?
免费卜免费,12,无粉丝牌,白卷
silveryten,32,小烈驴,向大大自闭了呀
JWLGG,19,小肚皮,白卷了
Lollipanda,20,小僵尸,不做作业
城里有刺客,24,小肚皮,交卷了啊
元素周期婊,19,小肚皮,白卷
飝爖瓛,23,小僵尸,0分
陆晓彦,25,小人参,2333333考试交白卷炸
御用黑粉010,21,碧宝,N1考试没交卷
位面梦境,20,小僵尸,白卷 nb
qp778811,13,无粉丝牌,O分
我的皮卡我的神,27,不是,0分，你退学吧
cheng151515,13,无粉丝牌,国土好惨
主腦得逞,13,很聪明,白卷，0分
留陌,15,无粉丝牌,野比翔哥
简单的影子,6,婉小猪,不做作业？？
拉乌Raul,12,小肚皮,打铃了
黑发叉腰sf,8,无粉丝牌,kaile
stand_无知,16,小僵尸,我客户端又红字了
craybird,19,小僵尸,高考结束了你补考吧
扭曲小肚皮,20,小肚皮,白卷，学渣
玫瑰碗之殇,15,无粉丝牌,退学吧
jash1105,10,无粉丝牌,0分
学前忧症患,11,小僵尸,09不是要吃榨菜?
微山湖农民伯伯,18,微山湖,全明星没意思 没人愿意上
一生所爱Sy,23,右右,提前交白卷离场
摇光神子,15,小僵尸,和09solo一把
IllusiveMan96,12,小肚皮,电子竞技没有准时
噼啪小王子,21,无粉丝牌,2333
我是根大木头,21,小肚皮,开了
0_chai,23,小肚皮,液体的开了
