莫名其妙的羊,15,无粉丝牌,人生一串啊
a88108624,17,无粉丝牌,麻婆豆腐
a88108624,17,无粉丝牌,麻婆豆腐
我看你头不小啊,8,无粉丝牌,几点开？
逗浆梆梆爱吃饭,18,小僵尸,弟弟啊
爆草橘子酱,7,点子王,听听别人多激情
我帮阿奶口3秒,15,点子王,早上好 我帮阿奶口 3秒
Erex猫,7,无粉丝牌,上将查理斯
鸡里咕噜鸭嘟嘟,9,无粉丝牌,这是重播？
伍卜送妮上飞机,7,无粉丝牌,看王刚啊，湘菜
莫名其妙的羊,15,无粉丝牌,看西西鱼的  好看
cyf19901207,8,大马猴,我好急
小枪手空伊伊,17,点子王,奶哥哥好
贴身负距离,31,196,怎么看都是舒服啊
cyf19901207,8,小僵尸,这个做个语音不错 我好急！！
a88108624,17,无粉丝牌,这是说你气不气的那个啊
soapsoap7,7,无粉丝牌,这解说真难受
射出你的温柔丶,19,无粉丝牌,看枫哥秀TK啊 解说一下啊
MineJ,15,无粉丝牌,奶哥哥，复盘下og最后一把呀
晓⑶绝,11,集团军,yuno比花瓶女解说好多了
逗浆梆梆爱吃饭,18,小僵尸,好热情
sucookie,16,小僵尸,duiyou ne ?
鹿乃乃家养的鲤鱼王,18,小僵尸,好狠
TheDarkSideOfTheMoon,9,无粉丝牌,队友呢？？
xyb93416,7,无粉丝牌,哈哈哈哈哈素质高低
龍崎L,3,无粉丝牌,素质拉满
1玩笑,7,无粉丝牌,可以可以
贴身负距离,31,196,心里憋着劲呢呀
a88108624,17,无粉丝牌,哈哈哈哈
Touch飞,16,无粉丝牌,AA这解说还不行？
1玩笑,7,无粉丝牌,氛围爆炸
文艺2B青年,27,F4,is dd i think cry
鹿乃乃家养的鲤鱼王,18,小僵尸,看大爹和fly握手啊
请叫我背锅侠1,15,女流,joe
九州散人lxy,7,无粉丝牌,我永远喜欢西西鱼
甲基绿,3,无粉丝牌,ddsb
鹿乃乃家养的鲤鱼王,18,小僵尸,我，大爹，莫得感情
yjh597531559,2,无粉丝牌,什么时候开始啊
龍崎L,3,无粉丝牌,Joe
四月是Ta醬的谎言,5,无粉丝牌,怎么突然joe
Vigosm,6,无粉丝牌,megalo BOX
虚幻1998,17,小僵尸,I  is  DD  I  think cool
伍流奇,12,无粉丝牌,megalo box
四月是Ta醬的谎言,5,无粉丝牌,gearless DD
ZippoIdol,25,小僵尸,几点开始
sucookie,16,小僵尸,帅啊
cyf19901207,8,小僵尸,VG真的可惜了
爱江山更爱美人啊,4,无粉丝牌,有什么用？
